rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 13,POLYCHRONOPOULOS Stavros,GRE,"Born: Aug 18, 1994",B.weight: 76.95,Group: B,1: -150,2: 150,3: -155,Total: 150,77kgMen,CleanJerk,305
Rank: 14,KRIZ Lukas,CZE,"Born: Apr 07, 1998",B.weight: 76.60,Group: B,1: 132,2: -137,3: 138,Total: 138,77kgMen,CleanJerk,305
Rank: 15,LAHTEENMAKI Jaakko Petrinpoika,FIN,"Born: Apr 02, 1996",B.weight: 75.95,Group: B,1: 135,2: -144,3: -145,Total: 135,77kgMen,CleanJerk,305
Rank: 16,O RONAIN Sean,IRL,"Born: May 30, 1994",B.weight: 76.25,Group: B,1: 125,2: 129,3: 134,Total: 134,77kgMen,CleanJerk,305
Rank: 17,SUCKOW-BREUM Kris,DEN,"Born: Mar 02, 1995",B.weight: 76.65,Group: B,1: 131,2: -138,3: -141,Total: 131,77kgMen,CleanJerk,305
Rank: 18,KARAMALLIS Alexandros,CYP,"Born: Jan 08, 1996",B.weight: 76.20,Group: B,1: 126,2: -131,3: -131,Total: 126,77kgMen,CleanJerk,305
Rank: ---,GABRITCHIDZE Irakli,GEO,"Born: Nov 12, 1995",B.weight: 75.50,Group: A,1: -165,2: -165,3: -167,Total: ---,77kgMen,CleanJerk,305
Rank: 1,GETTS Victor,RUS,"Born: Feb 24, 1994",B.weight: 76.85,Group: A,Snatch: 160,CI&Jerk: 195,Total: 355,,77kgMen,Total,305
Rank: 2,AVETISYAN Norayr,ARM,"Born: Jul 01, 1996",B.weight: 76.15,Group: A,Snatch: 138,CI&Jerk: 180,Total: 318,,77kgMen,Total,305
Rank: 3,MKRTCHYAN Hakob,ARM,"Born: Mar 08, 1997",B.weight: 76.50,Group: A,Snatch: 137,CI&Jerk: 176,Total: 313,,77kgMen,Total,305
Rank: 4,SLOWIKOWSKI Patryk,POL,"Born: Dec 04, 1994",B.weight: 76.65,Group: A,Snatch: 141,CI&Jerk: 165,Total: 306,,77kgMen,Total,305
Rank: 5,GEDIK Sadrettin,TUR,"Born: May 05, 1997",B.weight: 76.30,Group: A,Snatch: 136,CI&Jerk: 163,Total: 299,,77kgMen,Total,305
Rank: 6,GEORGIEV Nikolay Todorov,BUL,"Born: May 13, 1997",B.weight: 76.25,Group: A,Snatch: 133,CI&Jerk: 162,Total: 295,,77kgMen,Total,305
Rank: 7,DOKMETAS Abdulmuttalip,TUR,"Born: Feb 07, 1996",B.weight: 76.50,Group: A,Snatch: 139,CI&Jerk: 156,Total: 295,,77kgMen,Total,305
Rank: 8,VAUTARD Brandon Robert Jean,FRA,"Born: Sep 09, 1996",B.weight: 76.30,Group: A,Snatch: 126,CI&Jerk: 164,Total: 290,,77kgMen,Total,305
Rank: 9,IMADOUCHENE Romain Jordan Sebastien,FRA,"Born: Sep 05, 1995",B.weight: 76.25,Group: A,Snatch: 126,CI&Jerk: 162,Total: 288,,77kgMen,Total,305
Rank: 10,CHOPSONIDIS Spartakos,GRE,"Born: Mar 17, 1998",B.weight: 75.75,Group: A,Snatch: 130,CI&Jerk: 155,Total: 285,,77kgMen,Total,305
Rank: 11,CHERTKOV Daniel,ISR,"Born: Oct 02, 1997",B.weight: 75.95,Group: A,Snatch: 125,CI&Jerk: 156,Total: 281,,77kgMen,Total,305
Rank: 12,NYKANEN Jesse Juhani,FIN,"Born: Feb 06, 1996",B.weight: 76.85,Group: A,Snatch: 126,CI&Jerk: 150,Total: 276,,77kgMen,Total,305
Rank: 13,POLYCHRONOPOULOS Stavros,GRE,"Born: Aug 18, 1994",B.weight: 76.95,Group: B,Snatch: 126,CI&Jerk: 150,Total: 276,,77kgMen,Total,305
Rank: 14,KRIZ Lukas,CZE,"Born: Apr 07, 1998",B.weight: 76.60,Group: B,Snatch: 121,CI&Jerk: 138,Total: 259,,77kgMen,Total,305
Rank: 15,LAHTEENMAKI Jaakko Petrinpoika,FIN,"Born: Apr 02, 1996",B.weight: 75.95,Group: B,Snatch: 115,CI&Jerk: 135,Total: 250,,77kgMen,Total,305
Rank: 16,SUCKOW-BREUM Kris,DEN,"Born: Mar 02, 1995",B.weight: 76.65,Group: B,Snatch: 110,CI&Jerk: 131,Total: 241,,77kgMen,Total,305
